n.,data,estado,país,atualizado_em,confirmados,mortes,recuperados
63859,2020-07-13,Santa Catarina,Brazil,2021-04-02 15:13:53,43815.0,517.0,35636.0
63861,2020-07-13,Sao Paulo,Brazil,2021-04-02 15:13:53,374607.0,17907.0,230680.0
63867,2020-07-13,Sergipe,Brazil,2021-04-02 15:13:53,38221.0,1012.0,23439.0
63911,2020-07-13,Tocantins,Brazil,2021-04-02 15:13:53,15307.0,259.0,9419.0
64160,2020-07-14,Acre,Brazil,2021-04-02 15:13:53,16479.0,436.0,9198.0
64166,2020-07-14,Alagoas,Brazil,2021-04-02 15:13:53,47005.0,1314.0,39929.0
64171,2020-07-14,Amapa,Brazil,2021-04-02 15:13:53,31885.0,483.0,21108.0
64172,2020-07-14,Amazonas,Brazil,2021-04-02 15:13:53,85641.0,3063.0,70720.0
64206,2020-07-14,Bahia,Brazil,2021-04-02 15:13:53,110029.0,2584.0,82151.0
64248,2020-07-14,Ceara,Brazil,2021-04-02 15:13:53,139437.0,6977.0,113509.0
64285,2020-07-14,Distrito Federal,Brazil,2021-04-02 15:13:53,73654.0,960.0,58385.0
64292,2020-07-14,Espirito Santo,Brazil,2021-04-02 15:13:53,65213.0,2082.0,43746.0
64312,2020-07-14,Goias,Brazil,2021-04-02 15:13:53,37832.0,880.0,11435.0
64438,2020-07-14,Maranhao,Brazil,2021-04-02 15:13:53,101467.0,2536.0,77815.0
64444,2020-07-14,Mato Grosso,Brazil,2021-04-02 15:13:53,29279.0,1105.0,11660.0
64445,2020-07-14,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,13934.0,177.0,9191.0
64457,2020-07-14,Minas Gerais,Brazil,2021-04-02 15:13:53,78643.0,1688.0,53111.0
64533,2020-07-14,Para,Brazil,2021-04-02 15:13:53,128570.0,5318.0,115757.0
64534,2020-07-14,Paraiba,Brazil,2021-04-02 15:13:53,62462.0,1342.0,22468.0
64535,2020-07-14,Parana,Brazil,2021-04-02 15:13:53,45363.0,1146.0,15383.0
64540,2020-07-14,Pernambuco,Brazil,2021-04-02 15:13:53,73576.0,5715.0,51095.0
64541,2020-07-14,Piaui,Brazil,2021-04-02 15:13:53,34156.0,992.0,32313.0
64568,2020-07-14,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,40341.0,1432.0,3258.0
64569,2020-07-14,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,40993.0,1060.0,34307.0
64570,2020-07-14,Rio de Janeiro,Brazil,2021-04-02 15:13:53,132822.0,11624.0,112355.0
64573,2020-07-14,Rondonia,Brazil,2021-04-02 15:13:53,27528.0,663.0,15864.0
64574,2020-07-14,Roraima,Brazil,2021-04-02 15:13:53,22968.0,398.0,8194.0
64592,2020-07-14,Santa Catarina,Brazil,2021-04-02 15:13:53,46050.0,534.0,37027.0
64594,2020-07-14,Sao Paulo,Brazil,2021-04-02 15:13:53,386607.0,18324.0,240184.0
64600,2020-07-14,Sergipe,Brazil,2021-04-02 15:13:53,39167.0,1033.0,23439.0
64644,2020-07-14,Tocantins,Brazil,2021-04-02 15:13:53,15723.0,267.0,9823.0
64893,2020-07-15,Acre,Brazil,2021-04-02 15:13:53,16672.0,446.0,9198.0
64899,2020-07-15,Alagoas,Brazil,2021-04-02 15:13:53,47864.0,1331.0,40876.0
64904,2020-07-15,Amapa,Brazil,2021-04-02 15:13:53,32408.0,488.0,21108.0
64905,2020-07-15,Amazonas,Brazil,2021-04-02 15:13:53,86944.0,3080.0,71958.0
64939,2020-07-15,Bahia,Brazil,2021-04-02 15:13:53,112993.0,2638.0,86708.0
64981,2020-07-15,Ceara,Brazil,2021-04-02 15:13:53,141248.0,7030.0,115426.0
65018,2020-07-15,Distrito Federal,Brazil,2021-04-02 15:13:53,75379.0,1001.0,59900.0
65025,2020-07-15,Espirito Santo,Brazil,2021-04-02 15:13:53,66352.0,2097.0,44519.0
65045,2020-07-15,Goias,Brazil,2021-04-02 15:13:53,38895.0,927.0,11965.0
65171,2020-07-15,Maranhao,Brazil,2021-04-02 15:13:53,102469.0,2572.0,77815.0
65177,2020-07-15,Mato Grosso,Brazil,2021-04-02 15:13:53,30319.0,1174.0,11660.0
65178,2020-07-15,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,14631.0,183.0,9401.0
65190,2020-07-15,Minas Gerais,Brazil,2021-04-02 15:13:53,82010.0,1752.0,56001.0
65266,2020-07-15,Para,Brazil,2021-04-02 15:13:53,130834.0,5337.0,115757.0
65267,2020-07-15,Paraiba,Brazil,2021-04-02 15:13:53,63939.0,1383.0,22468.0
65268,2020-07-15,Parana,Brazil,2021-04-02 15:13:53,47124.0,1200.0,15383.0
65273,2020-07-15,Pernambuco,Brazil,2021-04-02 15:13:53,74960.0,5772.0,51095.0
65274,2020-07-15,Piaui,Brazil,2021-04-02 15:13:53,35445.0,1019.0,33551.0
65301,2020-07-15,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,40654.0,1473.0,3258.0
65302,2020-07-15,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,42239.0,1101.0,35388.0
65303,2020-07-15,Rio de Janeiro,Brazil,2021-04-02 15:13:53,134449.0,11757.0,114351.0
65306,2020-07-15,Rondonia,Brazil,2021-04-02 15:13:53,27917.0,668.0,16888.0
65307,2020-07-15,Roraima,Brazil,2021-04-02 15:13:53,23681.0,403.0,8194.0
65325,2020-07-15,Santa Catarina,Brazil,2021-04-02 15:13:53,47976.0,569.0,37027.0
65327,2020-07-15,Sao Paulo,Brazil,2021-04-02 15:13:53,393176.0,18640.0,246941.0
65333,2020-07-15,Sergipe,Brazil,2021-04-02 15:13:53,40139.0,1054.0,23439.0
65377,2020-07-15,Tocantins,Brazil,2021-04-02 15:13:53,16031.0,271.0,9823.0
65626,2020-07-16,Acre,Brazil,2021-04-02 15:13:53,16865.0,447.0,9673.0
65632,2020-07-16,Alagoas,Brazil,2021-04-02 15:13:53,48734.0,1348.0,40051.0
65637,2020-07-16,Amapa,Brazil,2021-04-02 15:13:53,33004.0,493.0,21319.0
65638,2020-07-16,Amazonas,Brazil,2021-04-02 15:13:53,88025.0,3095.0,72928.0
65672,2020-07-16,Bahia,Brazil,2021-04-02 15:13:53,116373.0,2693.0,91096.0
65714,2020-07-16,Ceara,Brazil,2021-04-02 15:13:53,144000.0,7127.0,117563.0
65751,2020-07-16,Distrito Federal,Brazil,2021-04-02 15:13:53,77621.0,1037.0,62143.0
65758,2020-07-16,Espirito Santo,Brazil,2021-04-02 15:13:53,68118.0,2136.0,46216.0
65778,2020-07-16,Goias,Brazil,2021-04-02 15:13:53,40201.0,986.0,12427.0
65904,2020-07-16,Maranhao,Brazil,2021-04-02 15:13:53,104126.0,2608.0,87059.0
65910,2020-07-16,Mato Grosso,Brazil,2021-04-02 15:13:53,31111.0,1207.0,15018.0
65911,2020-07-16,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,15330.0,191.0,9804.0
65923,2020-07-16,Minas Gerais,Brazil,2021-04-02 15:13:53,84470.0,1834.0,57930.0
65999,2020-07-16,Para,Brazil,2021-04-02 15:13:53,133039.0,5385.0,119707.0
66000,2020-07-16,Paraiba,Brazil,2021-04-02 15:13:53,65423.0,1418.0,23695.0
66001,2020-07-16,Parana,Brazil,2021-04-02 15:13:53,49405.0,1246.0,16565.0
66006,2020-07-16,Pernambuco,Brazil,2021-04-02 15:13:53,76091.0,5836.0,53970.0
66007,2020-07-16,Piaui,Brazil,2021-04-02 15:13:53,36542.0,1043.0,35108.0
66034,2020-07-16,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,40978.0,1501.0,3258.0
66035,2020-07-16,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,45344.0,1141.0,37674.0
66036,2020-07-16,Rio de Janeiro,Brazil,2021-04-02 15:13:53,134573.0,11849.0,114351.0
66039,2020-07-16,Rondonia,Brazil,2021-04-02 15:13:53,28654.0,677.0,17262.0
66040,2020-07-16,Roraima,Brazil,2021-04-02 15:13:53,24397.0,415.0,8206.0
66058,2020-07-16,Santa Catarina,Brazil,2021-04-02 15:13:53,49781.0,588.0,37027.0
66060,2020-07-16,Sao Paulo,Brazil,2021-04-02 15:13:53,402048.0,19038.0,252699.0
66066,2020-07-16,Sergipe,Brazil,2021-04-02 15:13:53,41226.0,1071.0,24468.0
66110,2020-07-16,Tocantins,Brazil,2021-04-02 15:13:53,16672.0,278.0,10314.0
66358,2020-07-17,Acre,Brazil,2021-04-02 15:13:53,16965.0,452.0,9697.0
66364,2020-07-17,Alagoas,Brazil,2021-04-02 15:13:53,49253.0,1365.0,42695.0
66369,2020-07-17,Amapa,Brazil,2021-04-02 15:13:53,33436.0,499.0,22154.0
66370,2020-07-17,Amazonas,Brazil,2021-04-02 15:13:53,88822.0,3118.0,74531.0
66404,2020-07-17,Bahia,Brazil,2021-04-02 15:13:53,118657.0,2738.0,94923.0
66446,2020-07-17,Ceara,Brazil,2021-04-02 15:13:53,145938.0,7165.0,118988.0
66483,2020-07-17,Distrito Federal,Brazil,2021-04-02 15:13:53,79400.0,1060.0,65443.0
66491,2020-07-17,Espirito Santo,Brazil,2021-04-02 15:13:53,69461.0,2174.0,47416.0
66514,2020-07-17,Goias,Brazil,2021-04-02 15:13:53,40681.0,1029.0,12516.0
66642,2020-07-17,Maranhao,Brazil,2021-04-02 15:13:53,105183.0,2640.0,87059.0
66648,2020-07-17,Mato Grosso,Brazil,2021-04-02 15:13:53,32971.0,1268.0,15959.0
66649,2020-07-17,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,15805.0,203.0,10239.0
66661,2020-07-17,Minas Gerais,Brazil,2021-04-02 15:13:53,87271.0,1904.0,60134.0
66740,2020-07-17,Para,Brazil,2021-04-02 15:13:53,135164.0,5448.0,121941.0
66741,2020-07-17,Paraiba,Brazil,2021-04-02 15:13:53,66347.0,1446.0,24390.0
66742,2020-07-17,Parana,Brazil,2021-04-02 15:13:53,51321.0,1292.0,18419.0
66747,2020-07-17,Pernambuco,Brazil,2021-04-02 15:13:53,77423.0,5869.0,53970.0
66748,2020-07-17,Piaui,Brazil,2021-04-02 15:13:53,37057.0,1065.0,36602.0
66775,2020-07-17,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,41303.0,1526.0,3441.0
66776,2020-07-17,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,46710.0,1166.0,38935.0
66777,2020-07-17,Rio de Janeiro,Brazil,2021-04-02 15:13:53,135230.0,11919.0,115201.0
66780,2020-07-17,Rondonia,Brazil,2021-04-02 15:13:53,29117.0,686.0,17983.0
66781,2020-07-17,Roraima,Brazil,2021-04-02 15:13:53,25007.0,425.0,8242.0
66799,2020-07-17,Santa Catarina,Brazil,2021-04-02 15:13:53,51549.0,646.0,37027.0
66801,2020-07-17,Sao Paulo,Brazil,2021-04-02 15:13:53,407415.0,19377.0,255768.0
66807,2020-07-17,Sergipe,Brazil,2021-04-02 15:13:53,41888.0,1088.0,24533.0
66851,2020-07-17,Tocantins,Brazil,2021-04-02 15:13:53,16954.0,283.0,10314.0
67103,2020-07-18,Acre,Brazil,2021-04-02 15:13:53,17202.0,457.0,9697.0
67109,2020-07-18,Alagoas,Brazil,2021-04-02 15:13:53,49583.0,1381.0,43005.0
67114,2020-07-18,Amapa,Brazil,2021-04-02 15:13:53,33585.0,505.0,22346.0
67115,2020-07-18,Amazonas,Brazil,2021-04-02 15:13:53,90534.0,3129.0,76009.0
67149,2020-07-18,Bahia,Brazil,2021-04-02 15:13:53,120238.0,2793.0,99704.0
67191,2020-07-18,Ceara,Brazil,2021-04-02 15:13:53,146544.0,7173.0,120079.0
67228,2020-07-18,Distrito Federal,Brazil,2021-04-02 15:13:53,81163.0,1075.0,67648.0
67236,2020-07-18,Espirito Santo,Brazil,2021-04-02 15:13:53,70131.0,2202.0,48666.0
67259,2020-07-18,Goias,Brazil,2021-04-02 15:13:53,40795.0,1079.0,12513.0
67388,2020-07-18,Maranhao,Brazil,2021-04-02 15:13:53,106092.0,2676.0,87059.0
67394,2020-07-18,Mato Grosso,Brazil,2021-04-02 15:13:53,32707.0,1305.0,15959.0
67395,2020-07-18,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,16006.0,216.0,10568.0
67407,2020-07-18,Minas Gerais,Brazil,2021-04-02 15:13:53,90875.0,1964.0,64245.0
67486,2020-07-18,Para,Brazil,2021-04-02 15:13:53,136947.0,5478.0,122988.0
67487,2020-07-18,Paraiba,Brazil,2021-04-02 15:13:53,66971.0,1477.0,24390.0
67488,2020-07-18,Parana,Brazil,2021-04-02 15:13:53,53553.0,1308.0,18419.0
67493,2020-07-18,Pernambuco,Brazil,2021-04-02 15:13:53,78509.0,5928.0,53970.0
67494,2020-07-18,Piaui,Brazil,2021-04-02 15:13:53,38568.0,1083.0,37332.0
67521,2020-07-18,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,43451.0,1572.0,3441.0
67522,2020-07-18,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,46847.0,1229.0,39857.0
67523,2020-07-18,Rio de Janeiro,Brazil,2021-04-02 15:13:53,135230.0,11919.0,115201.0
67526,2020-07-18,Rondonia,Brazil,2021-04-02 15:13:53,29117.0,686.0,17983.0
67527,2020-07-18,Roraima,Brazil,2021-04-02 15:13:53,25373.0,429.0,8455.0
67545,2020-07-18,Santa Catarina,Brazil,2021-04-02 15:13:53,52531.0,662.0,37027.0
67547,2020-07-18,Sao Paulo,Brazil,2021-04-02 15:13:53,412027.0,19647.0,255768.0
67553,2020-07-18,Sergipe,Brazil,2021-04-02 15:13:53,43072.0,1111.0,24533.0
67597,2020-07-18,Tocantins,Brazil,2021-04-02 15:13:53,17209.0,288.0,10546.0
67849,2020-07-19,Acre,Brazil,2021-04-02 15:13:53,17295.0,460.0,9858.0
67855,2020-07-19,Alagoas,Brazil,2021-04-02 15:13:53,50078.0,1397.0,43005.0
67860,2020-07-19,Amapa,Brazil,2021-04-02 15:13:53,33705.0,507.0,22346.0
67861,2020-07-19,Amazonas,Brazil,2021-04-02 15:13:53,90913.0,3149.0,76009.0
67895,2020-07-19,Bahia,Brazil,2021-04-02 15:13:53,122169.0,2840.0,99704.0
67937,2020-07-19,Ceara,Brazil,2021-04-02 15:13:53,146972.0,7178.0,120079.0
67974,2020-07-19,Distrito Federal,Brazil,2021-04-02 15:13:53,82412.0,1085.0,67648.0
67982,2020-07-19,Espirito Santo,Brazil,2021-04-02 15:13:53,70609.0,2222.0,48666.0
68005,2020-07-19,Goias,Brazil,2021-04-02 15:13:53,40769.0,1092.0,12513.0
68134,2020-07-19,Maranhao,Brazil,2021-04-02 15:13:53,106325.0,2708.0,90360.0
68140,2020-07-19,Mato Grosso,Brazil,2021-04-02 15:13:53,34136.0,1332.0,16209.0
68141,2020-07-19,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,16403.0,222.0,10568.0
68153,2020-07-19,Minas Gerais,Brazil,2021-04-02 15:13:53,92972.0,1982.0,64245.0
68232,2020-07-19,Para,Brazil,2021-04-02 15:13:53,137484.0,5523.0,122988.0
68233,2020-07-19,Paraiba,Brazil,2021-04-02 15:13:53,67382.0,1486.0,24390.0
68234,2020-07-19,Parana,Brazil,2021-04-02 15:13:53,54629.0,1327.0,18419.0
68239,2020-07-19,Pernambuco,Brazil,2021-04-02 15:13:53,79452.0,5984.0,56368.0
68240,2020-07-19,Piaui,Brazil,2021-04-02 15:13:53,39296.0,1100.0,37332.0
68267,2020-07-19,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,43766.0,1577.0,3441.0
68268,2020-07-19,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,47113.0,1252.0,39857.0
68269,2020-07-19,Rio de Janeiro,Brazil,2021-04-02 15:13:53,138524.0,12114.0,115201.0
68272,2020-07-19,Rondonia,Brazil,2021-04-02 15:13:53,29117.0,686.0,17983.0
68273,2020-07-19,Roraima,Brazil,2021-04-02 15:13:53,25467.0,429.0,8455.0
68291,2020-07-19,Santa Catarina,Brazil,2021-04-02 15:13:53,53336.0,685.0,42581.0
68293,2020-07-19,Sao Paulo,Brazil,2021-04-02 15:13:53,415049.0,19732.0,255768.0
68299,2020-07-19,Sergipe,Brazil,2021-04-02 15:13:53,45243.0,1125.0,24533.0
68343,2020-07-19,Tocantins,Brazil,2021-04-02 15:13:53,17773.0,294.0,10546.0
68595,2020-07-20,Acre,Brazil,2021-04-02 15:13:53,17462.0,465.0,9858.0
68601,2020-07-20,Alagoas,Brazil,2021-04-02 15:13:53,50307.0,1413.0,44158.0
68606,2020-07-20,Amapa,Brazil,2021-04-02 15:13:53,34145.0,515.0,22548.0
68607,2020-07-20,Amazonas,Brazil,2021-04-02 15:13:53,91389.0,3146.0,76009.0
68641,2020-07-20,Bahia,Brazil,2021-04-02 15:13:53,123292.0,2891.0,108032.0
68683,2020-07-20,Ceara,Brazil,2021-04-02 15:13:53,147566.0,7185.0,122320.0
68720,2020-07-20,Distrito Federal,Brazil,2021-04-02 15:13:53,84287.0,1112.0,68980.0
68728,2020-07-20,Espirito Santo,Brazil,2021-04-02 15:13:53,71703.0,2256.0,50106.0
68751,2020-07-20,Goias,Brazil,2021-04-02 15:13:53,40772.0,1106.0,12904.0
68880,2020-07-20,Maranhao,Brazil,2021-04-02 15:13:53,106906.0,2740.0,90957.0
68886,2020-07-20,Mato Grosso,Brazil,2021-04-02 15:13:53,35639.0,1384.0,16726.0
68887,2020-07-20,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,16637.0,228.0,11299.0
68899,2020-07-20,Minas Gerais,Brazil,2021-04-02 15:13:53,94132.0,2004.0,66369.0
68978,2020-07-20,Para,Brazil,2021-04-02 15:13:53,138396.0,5538.0,126115.0
68979,2020-07-20,Paraiba,Brazil,2021-04-02 15:13:53,67680.0,1517.0,24437.0
68980,2020-07-20,Parana,Brazil,2021-04-02 15:13:53,55909.0,1357.0,18419.0
68985,2020-07-20,Pernambuco,Brazil,2021-04-02 15:13:53,80115.0,6036.0,56615.0
68986,2020-07-20,Piaui,Brazil,2021-04-02 15:13:53,39606.0,1118.0,37605.0
69013,2020-07-20,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,43957.0,1585.0,3441.0
69014,2020-07-20,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,47449.0,1285.0,41085.0
69015,2020-07-20,Rio de Janeiro,Brazil,2021-04-02 15:13:53,141005.0,12161.0,118298.0
69018,2020-07-20,Rondonia,Brazil,2021-04-02 15:13:53,29801.0,710.0,17983.0
69019,2020-07-20,Roraima,Brazil,2021-04-02 15:13:53,25686.0,431.0,8455.0
69037,2020-07-20,Santa Catarina,Brazil,2021-04-02 15:13:53,54414.0,694.0,42569.0
69039,2020-07-20,Sao Paulo,Brazil,2021-04-02 15:13:53,416434.0,19788.0,282391.0
69045,2020-07-20,Sergipe,Brazil,2021-04-02 15:13:53,46059.0,1156.0,25099.0
69089,2020-07-20,Tocantins,Brazil,2021-04-02 15:13:53,17898.0,299.0,11522.0
69341,2020-07-21,Acre,Brazil,2021-04-02 15:13:53,17700.0,469.0,9858.0
69347,2020-07-21,Alagoas,Brazil,2021-04-02 15:13:53,50951.0,1428.0,44863.0
69352,2020-07-21,Amapa,Brazil,2021-04-02 15:13:53,34405.0,533.0,22791.0
69353,2020-07-21,Amazonas,Brazil,2021-04-02 15:13:53,92164.0,3169.0,76723.0
69387,2020-07-21,Bahia,Brazil,2021-04-02 15:13:53,126844.0,2936.0,112204.0
69429,2020-07-21,Ceara,Brazil,2021-04-02 15:13:53,148986.0,7284.0,124616.0
69466,2020-07-21,Distrito Federal,Brazil,2021-04-02 15:13:53,86076.0,1158.0,71570.0
69474,2020-07-21,Espirito Santo,Brazil,2021-04-02 15:13:53,72601.0,2280.0,51300.0
69497,2020-07-21,Goias,Brazil,2021-04-02 15:13:53,43794.0,1154.0,14529.0
69626,2020-07-21,Maranhao,Brazil,2021-04-02 15:13:53,108154.0,2778.0,91442.0
69632,2020-07-21,Mato Grosso,Brazil,2021-04-02 15:13:53,37077.0,1400.0,17727.0
69633,2020-07-21,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,17386.0,248.0,11607.0
69645,2020-07-21,Minas Gerais,Brazil,2021-04-02 15:13:53,95566.0,2071.0,68223.0
69724,2020-07-21,Para,Brazil,2021-04-02 15:13:53,140388.0,5553.0,127679.0
69725,2020-07-21,Paraiba,Brazil,2021-04-02 15:13:53,68844.0,1558.0,25028.0
69726,2020-07-21,Parana,Brazil,2021-04-02 15:13:53,57538.0,1415.0,20564.0
69731,2020-07-21,Pernambuco,Brazil,2021-04-02 15:13:53,80441.0,6089.0,56615.0
69732,2020-07-21,Piaui,Brazil,2021-04-02 15:13:53,40276.0,1140.0,38256.0
69759,2020-07-21,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,44267.0,1621.0,3441.0
69760,2020-07-21,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,49840.0,1349.0,42753.0
69761,2020-07-21,Rio de Janeiro,Brazil,2021-04-02 15:13:53,145121.0,12293.0,124686.0
69764,2020-07-21,Rondonia,Brazil,2021-04-02 15:13:53,30642.0,727.0,18142.0
69765,2020-07-21,Roraima,Brazil,2021-04-02 15:13:53,25985.0,435.0,8455.0
69783,2020-07-21,Santa Catarina,Brazil,2021-04-02 15:13:53,56475.0,738.0,45061.0
69785,2020-07-21,Sao Paulo,Brazil,2021-04-02 15:13:53,422669.0,20171.0,290346.0
69791,2020-07-21,Sergipe,Brazil,2021-04-02 15:13:53,47110.0,1182.0,25099.0
69835,2020-07-21,Tocantins,Brazil,2021-04-02 15:13:53,18354.0,308.0,11761.0
70087,2020-07-22,Acre,Brazil,2021-04-02 15:13:53,17979.0,470.0,9858.0
70093,2020-07-22,Alagoas,Brazil,2021-04-02 15:13:53,51680.0,1443.0,44863.0
70098,2020-07-22,Amapa,Brazil,2021-04-02 15:13:53,34660.0,544.0,22791.0
70099,2020-07-22,Amazonas,Brazil,2021-04-02 15:13:53,92721.0,3183.0,77394.0
70133,2020-07-22,Bahia,Brazil,2021-04-02 15:13:53,133245.0,2988.0,112204.0
70175,2020-07-22,Ceara,Brazil,2021-04-02 15:13:53,153108.0,7317.0,126644.0
70212,2020-07-22,Distrito Federal,Brazil,2021-04-02 15:13:53,87801.0,1176.0,71563.0
70220,2020-07-22,Espirito Santo,Brazil,2021-04-02 15:13:53,73688.0,2305.0,51300.0
70243,2020-07-22,Goias,Brazil,2021-04-02 15:13:53,47284.0,1193.0,15432.0
70372,2020-07-22,Maranhao,Brazil,2021-04-02 15:13:53,109731.0,2810.0,92854.0
70378,2020-07-22,Mato Grosso,Brazil,2021-04-02 15:13:53,38772.0,1453.0,19196.0
70379,2020-07-22,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,18889.0,257.0,12008.0
70391,2020-07-22,Minas Gerais,Brazil,2021-04-02 15:13:53,98741.0,2166.0,71478.0
70470,2020-07-22,Para,Brazil,2021-04-02 15:13:53,142358.0,5581.0,127679.0
70471,2020-07-22,Paraiba,Brazil,2021-04-02 15:13:53,70972.0,1581.0,25028.0
70472,2020-07-22,Parana,Brazil,2021-04-02 15:13:53,59927.0,1486.0,20564.0
70477,2020-07-22,Pernambuco,Brazil,2021-04-02 15:13:53,81382.0,6152.0,58821.0
70478,2020-07-22,Piaui,Brazil,2021-04-02 15:13:53,41815.0,1158.0,39764.0
70505,2020-07-22,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,45184.0,1636.0,16222.0
70506,2020-07-22,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,53073.0,1397.0,42753.0
70507,2020-07-22,Rio de Janeiro,Brazil,2021-04-02 15:13:53,148623.0,12443.0,124686.0
70510,2020-07-22,Rondonia,Brazil,2021-04-02 15:13:53,32935.0,758.0,18142.0
70511,2020-07-22,Roraima,Brazil,2021-04-02 15:13:53,26954.0,451.0,8525.0
70529,2020-07-22,Santa Catarina,Brazil,2021-04-02 15:13:53,59556.0,765.0,45061.0
70531,2020-07-22,Sao Paulo,Brazil,2021-04-02 15:13:53,439446.0,20532.0,299647.0
70537,2020-07-22,Sergipe,Brazil,2021-04-02 15:13:53,48140.0,1211.0,25527.0
70581,2020-07-22,Tocantins,Brazil,2021-04-02 15:13:53,18850.0,315.0,11971.0
70833,2020-07-23,Acre,Brazil,2021-04-02 15:13:53,18157.0,474.0,9858.0
70839,2020-07-23,Alagoas,Brazil,2021-04-02 15:13:53,52529.0,1457.0,45474.0
70844,2020-07-23,Amapa,Brazil,2021-04-02 15:13:53,34838.0,548.0,23107.0
70845,2020-07-23,Amazonas,Brazil,2021-04-02 15:13:53,94219.0,3193.0,77890.0
70879,2020-07-23,Bahia,Brazil,2021-04-02 15:13:53,138358.0,3044.0,116246.0
70921,2020-07-23,Ceara,Brazil,2021-04-02 15:13:53,156242.0,7374.0,127291.0
70958,2020-07-23,Distrito Federal,Brazil,2021-04-02 15:13:53,90023.0,1218.0,73252.0
70966,2020-07-23,Espirito Santo,Brazil,2021-04-02 15:13:53,74608.0,2341.0,53092.0
70989,2020-07-23,Goias,Brazil,2021-04-02 15:13:53,50458.0,1262.0,15951.0
71118,2020-07-23,Maranhao,Brazil,2021-04-02 15:13:53,111488.0,2840.0,94466.0
71124,2020-07-23,Mato Grosso,Brazil,2021-04-02 15:13:53,40755.0,1491.0,19196.0
71125,2020-07-23,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,19671.0,266.0,12008.0
71137,2020-07-23,Minas Gerais,Brazil,2021-04-02 15:13:53,102568.0,2238.0,71478.0
71216,2020-07-23,Para,Brazil,2021-04-02 15:13:53,144467.0,5616.0,129577.0
71217,2020-07-23,Paraiba,Brazil,2021-04-02 15:13:53,73104.0,1618.0,26525.0
71218,2020-07-23,Parana,Brazil,2021-04-02 15:13:53,62004.0,1545.0,22894.0
71223,2020-07-23,Pernambuco,Brazil,2021-04-02 15:13:53,83240.0,6211.0,60119.0
71224,2020-07-23,Piaui,Brazil,2021-04-02 15:13:53,43179.0,1184.0,41150.0
71251,2020-07-23,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,46056.0,1650.0,16222.0
71252,2020-07-23,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,54841.0,1456.0,44721.0
71253,2020-07-23,Rio de Janeiro,Brazil,2021-04-02 15:13:53,151549.0,12535.0,127003.0
71256,2020-07-23,Rondonia,Brazil,2021-04-02 15:13:53,34080.0,784.0,18142.0
71257,2020-07-23,Roraima,Brazil,2021-04-02 15:13:53,27932.0,458.0,8628.0
71275,2020-07-23,Santa Catarina,Brazil,2021-04-02 15:13:53,62282.0,812.0,48878.0
71277,2020-07-23,Sao Paulo,Brazil,2021-04-02 15:13:53,452007.0,20894.0,299647.0
71283,2020-07-23,Sergipe,Brazil,2021-04-02 15:13:53,49397.0,1247.0,25527.0
71327,2020-07-23,Tocantins,Brazil,2021-04-02 15:13:53,19423.0,326.0,11971.0
71579,2020-07-24,Acre,Brazil,2021-04-02 15:13:53,18393.0,480.0,9858.0
71585,2020-07-24,Alagoas,Brazil,2021-04-02 15:13:53,53713.0,1471.0,46392.0
71590,2020-07-24,Amapa,Brazil,2021-04-02 15:13:53,35026.0,552.0,23296.0
71591,2020-07-24,Amazonas,Brazil,2021-04-02 15:13:53,95424.0,3199.0,77890.0
71625,2020-07-24,Bahia,Brazil,2021-04-02 15:13:53,142767.0,3096.0,120862.0
71667,2020-07-24,Ceara,Brazil,2021-04-02 15:13:53,158824.0,7426.0,129221.0
71704,2020-07-24,Distrito Federal,Brazil,2021-04-02 15:13:53,92414.0,1244.0,74809.0
71712,2020-07-24,Espirito Santo,Brazil,2021-04-02 15:13:53,75854.0,2373.0,54846.0
